file,W,participant,food_code_Y,trial_ZZ,serving_segment_idx,start_frame,end_frame,start_time_s,end_time_s,start_sample,end_sample,threshold_used,used_idleTail_calibration,debug_plot
1_001_07_01.pcm,1,001,7,1,19,2488,2529,28.897233560090704,29.361632653061225,1274368,1295360,-10.902389526367188,False,1_001_07_01_serving_segments.png
1_001_07_02.pcm,1,001,7,2,0,2097,2133,24.357732426303855,24.76408163265306,1074176,1092608,-8.614294052124023,False,1_001_07_02_serving_segments.png
1_001_07_02.pcm,1,001,7,2,1,2355,2393,27.353106575963718,27.78267573696145,1206272,1225728,-8.614294052124023,False,1_001_07_02_serving_segments.png
1_001_07_02.pcm,1,001,7,2,2,2485,2522,28.862403628117914,29.280362811791385,1272832,1291776,-8.614294052124023,False,1_001_07_02_serving_segments.png
1_001_09_01.pcm,1,001,9,1,0,33,67,0.3947392290249433,0.7778684807256235,17408,34816,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,1,162,202,1.8924263038548752,2.345215419501134,83456,103936,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,2,291,331,3.3901133786848074,3.842902494331066,149504,169984,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,3,420,461,4.887800453514739,5.352199546485261,215552,236544,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,4,549,590,6.3854875283446715,6.849886621315193,281600,302592,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,5,678,719,7.883174603174603,8.347573696145124,347648,368640,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,6,808,849,9.392471655328798,9.85687074829932,414208,435200,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,7,937,978,10.89015873015873,11.354557823129252,480255,501247,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,8,1066,1107,12.387845804988663,12.852244897959183,546304,567296,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,9,1195,1236,13.885532879818594,14.349931972789115,612352,633344,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,10,1324,1366,15.383219954648526,15.85922902494331,678400,699904,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,11,1454,1495,16.89251700680272,17.356916099773244,744960,765952,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,12,1583,1624,18.390204081632653,18.854603174603174,811008,831999,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,13,1712,1754,19.887891156462587,20.36390022675737,877056,898560,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,14,1841,1883,21.385578231292516,21.861587301587303,943104,964608,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,15,1970,2012,22.88326530612245,23.359274376417233,1009152,1030655,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,16,2100,2141,24.392562358276646,24.856961451247166,1075712,1096704,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,17,2229,2270,25.890249433106575,26.354648526077096,1141760,1162752,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,18,2358,2400,27.38793650793651,27.86394557823129,1207808,1229312,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_01.pcm,1,001,9,1,19,2487,2529,28.88562358276644,29.361632653061225,1273856,1295360,-11.292301177978516,False,1_001_09_01_serving_segments.png
1_001_09_02.pcm,1,001,9,2,0,28,68,0.33668934240362813,0.7894784580498866,14848,35328,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,1,157,198,1.8343764172335602,2.2987755102040817,80896,101887,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,2,286,328,3.332063492063492,3.8080725623582765,146944,168448,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,3,416,457,4.841360544217687,5.305759637188209,213504,234496,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,4,545,586,6.339047619047619,6.8034467120181406,279552,300544,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,5,674,716,7.836734693877551,8.312743764172335,345600,367103,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,6,803,845,9.334421768707482,9.810430839002267,411648,433152,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,7,932,974,10.832108843537416,11.3081179138322,477696,499200,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,8,1062,1103,12.34140589569161,12.805804988662132,544256,565248,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,9,1191,1233,13.839092970521541,14.315102040816326,610304,631808,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,10,1320,1362,15.336780045351475,15.81278911564626,676352,697856,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,11,1449,1491,16.834467120181404,17.31047619047619,742399,763904,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,12,1578,1620,18.332154195011338,18.808163265306124,808448,829952,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,13,1708,1750,19.841451247165534,20.317460317460316,875008,896512,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,14,1837,1879,21.339138321995463,21.81514739229025,941055,962560,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,15,1966,2008,22.836825396825397,23.312834467120183,1007104,1028608,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,16,2095,2137,24.33451247165533,24.810521541950113,1073152,1094656,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,17,2224,2266,25.83219954648526,26.308208616780046,1139200,1160704,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,18,2354,2396,27.341496598639456,27.817505668934242,1205760,1227264,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_02.pcm,1,001,9,2,19,2483,2525,28.83918367346939,29.31519274376417,1271808,1293312,-12.042503356933594,False,1_001_09_02_serving_segments.png
1_001_09_03.pcm,1,001,9,3,0,22,59,0.26702947845804986,0.6849886621315193,11775,30719,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,1,151,191,1.7647165532879818,2.2175056689342405,77824,98304,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,2,279,320,3.250793650793651,3.7151927437641725,143360,164352,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,3,409,450,4.760090702947846,5.224489795918367,209920,230912,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,4,538,579,6.257777777777778,6.722176870748299,275968,296960,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,5,668,709,7.767074829931973,8.231473922902495,342528,363520,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,6,797,838,9.264761904761905,9.729160997732427,408576,429568,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,7,926,967,10.762448979591836,11.226848072562358,474624,495616,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,8,1055,1096,12.26013605442177,12.72453514739229,540672,561664,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,9,1183,1226,13.746213151927437,14.233832199546486,606208,628224,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,10,1314,1355,15.267120181405895,15.731519274376417,673280,694272,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,11,1443,1484,16.764807256235827,17.22920634920635,739328,760320,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,12,1572,1614,18.26249433106576,18.738503401360543,805376,826880,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,13,1701,1743,19.760181405895693,20.236190476190476,871424,892928,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,14,1830,1872,21.257868480725623,21.73387755102041,937472,958976,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,15,1960,2001,22.76716553287982,23.23156462585034,1004032,1025023,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,16,2089,2131,24.264852607709752,24.740861678004535,1070080,1091584,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,17,2218,2260,25.762539682539682,26.23854875283447,1136128,1157632,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,18,2347,2389,27.260226757369615,27.736235827664398,1202176,1223680,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_09_03.pcm,1,001,9,3,19,2476,2518,28.757913832199545,29.23392290249433,1268224,1289728,-11.34874153137207,False,1_001_09_03_serving_segments.png
1_001_10_01.pcm,1,001,10,1,0,288,322,3.355283446712018,3.7384126984126986,147968,165376,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,1,417,453,4.85297052154195,5.259319727891157,214016,232447,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,2,546,583,6.350657596371882,6.768616780045352,280064,299008,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,3,676,712,7.859954648526077,8.266303854875284,346624,365056,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,4,805,843,9.357641723356009,9.787210884353742,412672,432128,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,5,933,973,10.843718820861678,11.296507936507936,478208,498688,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,6,1062,1101,12.34140589569161,12.782585034013605,544256,564224,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,7,1192,1232,13.850702947845805,14.303492063492063,610816,631296,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,8,1322,1360,15.36,15.789569160997733,677376,696832,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,9,1451,1490,16.857687074829933,17.29886621315193,743424,763392,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,10,1579,1619,18.3437641723356,18.796553287981858,808960,829440,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,11,1709,1749,19.853061224489796,20.305850340136054,875520,896000,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,12,1838,1878,21.35074829931973,21.803537414965987,941568,962048,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,13,1967,2004,22.84843537414966,23.26639455782313,1007616,1026560,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,14,2097,2134,24.357732426303855,24.775691609977326,1074176,1093120,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,15,2227,2265,25.86702947845805,26.296598639455784,1140736,1160192,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,16,2354,2395,27.341496598639456,27.805895691609976,1205760,1226752,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_01.pcm,1,001,10,1,17,2484,2523,28.85079365079365,29.291972789115647,1272320,1292288,-9.51191520690918,False,1_001_10_01_serving_segments.png
1_001_10_02.pcm,1,001,10,2,0,29,71,0.34829931972789113,0.8243083900226758,15359,36864,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,1,160,200,1.8692063492063493,2.3219954648526078,82432,102912,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,2,289,330,3.3668934240362813,3.8312925170068026,148480,169472,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,3,418,459,4.864580498866213,5.328979591836735,214528,235520,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,4,548,589,6.373877551020408,6.8382766439909295,281088,302080,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,5,676,718,7.859954648526077,8.335963718820862,346624,368128,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,6,806,847,9.369251700680271,9.833650793650794,413183,434175,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,7,935,977,10.866938775510205,11.34294784580499,479232,500736,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,8,1064,1106,12.364625850340136,12.84063492063492,545280,566784,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,9,1193,1235,13.862312925170068,14.338321995464852,611328,632832,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,10,1322,1364,15.36,15.836009070294784,677376,698880,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,11,1452,1493,16.869297052154195,17.333696145124716,743936,764927,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,12,1581,1623,18.36698412698413,18.84299319727891,809984,831488,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,13,1710,1752,19.86467120181406,20.340680272108845,876032,897536,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,14,1839,1881,21.36235827664399,21.838367346938774,942080,963583,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,15,1968,2010,22.86004535147392,23.336054421768708,1008127,1029632,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,16,2097,2139,24.357732426303855,24.83374149659864,1074176,1095680,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,17,2227,2269,25.86702947845805,26.343038548752833,1140736,1162240,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,18,2355,2398,27.353106575963718,27.840725623582767,1206272,1228288,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_02.pcm,1,001,10,2,19,2484,2527,28.85079365079365,29.3384126984127,1272320,1294336,-11.821807861328125,False,1_001_10_02_serving_segments.png
1_001_10_04.pcm,1,001,10,4,0,30,67,0.3599092970521542,0.7778684807256235,15872,34816,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,1,160,199,1.8692063492063493,2.3103854875283445,82432,102400,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,2,289,328,3.3668934240362813,3.8080725623582765,148480,168448,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,3,418,458,4.864580498866213,5.317369614512471,214528,235008,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,4,547,587,6.362267573696145,6.815056689342404,280576,301056,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,5,676,716,7.859954648526077,8.312743764172335,346624,367103,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,6,805,846,9.357641723356009,9.822040816326531,412672,433664,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,7,934,975,10.85532879818594,11.319727891156463,478720,499712,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,8,1063,1104,12.353015873015874,12.817414965986394,544768,565760,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,9,1193,1233,13.862312925170068,14.315102040816326,611328,631808,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,10,1322,1363,15.36,15.824399092970522,677376,698368,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,11,1451,1492,16.857687074829933,17.322086167800453,743424,764416,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,12,1580,1621,18.355374149659863,18.819773242630387,809471,830464,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,13,1710,1750,19.86467120181406,20.317460317460316,876032,896512,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,14,1839,1880,21.36235827664399,21.826757369614512,942080,963072,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,15,1968,2009,22.86004535147392,23.324444444444445,1008127,1029120,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,16,2097,2138,24.357732426303855,24.822131519274375,1074176,1095168,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,17,2226,2267,25.855419501133788,26.31981859410431,1140224,1161216,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,18,2355,2396,27.353106575963718,27.817505668934242,1206272,1227264,-10.81696891784668,False,1_001_10_04_serving_segments.png
1_001_10_04.pcm,1,001,10,4,19,2485,2526,28.862403628117914,29.326802721088434,1272832,1293824,-10.81696891784668,False,1_001_10_04_serving_segments.png
